path,RF,CLASS_CLRS,FILL_CLASS,POLY_TYPE,ID,CLASS_ID,CLASS_NAME,layer,b2,b3,b4,b5,b6,b7,b8,b9,system:index,b1
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.1780365,0.21498287,0.22909881,0.20401208,0.18312111,0.03178682,0.12541854,0.022428056,238_54,0.11910742
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17751607,0.21365006,0.2271941,0.20374689,0.1809465,0.03072296,0.12274964,0.021593435,238_55,0.11730256
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18139207,0.21845964,0.23289983,0.21028283,0.18798175,0.03199267,0.12432721,0.022767724,238_56,0.12335516
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.1818423,0.21584943,0.22803153,0.20669354,0.18295299,0.027444525,0.11269135,0.019359594,238_57,0.12416412
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18183316,0.21624188,0.22849338,0.20760623,0.18303065,0.027547842,0.11371484,0.019452268,238_58,0.12603173
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17600174,0.21142288,0.22344843,0.20235829,0.17779881,0.027653124,0.11877998,0.019294983,238_59,0.12075696
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17988004,0.213254,0.22812603,0.20539095,0.18383291,0.033694386,0.11824823,0.023697171,238_60,0.12390509
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18333054,0.21680984,0.23136328,0.20746157,0.18526757,0.032472815,0.11582701,0.023023395,238_61,0.12646341
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18330802,0.21699254,0.22886781,0.20743728,0.18400401,0.026634509,0.11053485,0.018832492,238_62,0.12686351
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18484074,0.21978211,0.2298504,0.20922051,0.18471614,0.022392247,0.108537786,0.01590344,238_63,0.12879778
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.1847065,0.21819268,0.23108058,0.20960294,0.18437076,0.028686095,0.11153325,0.020364886,238_64,0.12840761
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17906342,0.21348737,0.22362119,0.2049315,0.1799024,0.023183756,0.11065177,0.01622088,238_65,0.12405833
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17963116,0.21469052,0.22562906,0.2052054,0.17991205,0.024842275,0.113502145,0.017449185,238_66,0.121214665
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18197452,0.2164198,0.22677238,0.20256358,0.17764443,0.023359125,0.10959806,0.016464166,238_67,0.12434293
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17987072,0.21249653,0.22450337,0.20407914,0.18057424,0.0274756,0.11037464,0.019221189,238_68,0.12496588
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17657563,0.21119088,0.22222507,0.20120358,0.17619531,0.025458664,0.114466794,0.017731952,238_69,0.12433109
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17877465,0.21120347,0.22333063,0.19917797,0.17683396,0.027908422,0.11080674,0.019465039,238_70,0.12302862
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17922042,0.2121575,0.22445713,0.20529664,0.18128167,0.028170442,0.112061486,0.019698005,238_71,0.12401479
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18262596,0.21798155,0.23017462,0.21312442,0.1879662,0.027207188,0.11518553,0.019289654,238_72,0.12407179
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18494233,0.2192441,0.23238926,0.21495046,0.18890646,0.029105831,0.11369118,0.020719897,238_73,0.12857541
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17929098,0.21376297,0.22432983,0.20807311,0.18051235,0.024120143,0.11158703,0.016896293,238_74,0.12282158
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18257758,0.21259165,0.22463696,0.20377351,0.18073042,0.027549224,0.10328555,0.019278076,238_75,0.12812383
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17607814,0.21070741,0.22310092,0.20590258,0.1818016,0.02856908,0.1177987,0.019908,238_76,0.118293084
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17893751,0.21496451,0.2280138,0.21125409,0.1854375,0.029458078,0.12059499,0.020757565,238_77,0.119851656
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18141885,0.21906134,0.23346475,0.21535607,0.18802738,0.031828888,0.12544699,0.022681903,238_78,0.12379252
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17827794,0.21584958,0.22934207,0.2138663,0.18693292,0.03030716,0.12527387,0.021412317,238_79,0.12035399
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17862564,0.21277298,0.22593676,0.21390913,0.18701619,0.03000566,0.11694392,0.021034896,238_80,0.12050796
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18419181,0.21633734,0.22754121,0.20671488,0.18332697,0.025240846,0.10528522,0.017805051,238_81,0.12785009
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17901364,0.21234316,0.22416542,0.20372342,0.18066837,0.027083702,0.11198941,0.018935654,238_82,0.12347891
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.1748852,0.21189508,0.22602521,0.2087068,0.18329215,0.032266445,0.12755969,0.022598078,238_83,0.116407566
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17729479,0.21633328,0.23138607,0.2156529,0.18828692,0.033621017,0.13235578,0.023824744,238_84,0.116979115
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17907047,0.21901985,0.23423034,0.2173406,0.19081426,0.033558715,0.13346179,0.023934683,238_85,0.11858904
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17636077,0.21568401,0.2310521,0.21465251,0.18823458,0.03440082,0.13424055,0.02434906,238_86,0.11642579
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17240642,0.21114269,0.22556566,0.2112682,0.18508494,0.033026546,0.13357529,0.023096252,238_87,0.11182921
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17165327,0.20831662,0.22291364,0.21002501,0.18341295,0.033849698,0.12991552,0.023512466,238_88,0.11287008
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18513285,0.21552433,0.22834983,0.21089613,0.18578243,0.02889446,0.104519464,0.020382226,238_89,0.12874293
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17963453,0.21134478,0.22296049,0.20706485,0.18299322,0.026745493,0.10761674,0.018648682,238_90,0.12633431
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17534818,0.21460971,0.23037559,0.21464889,0.18788722,0.035430104,0.13562778,0.02502559,238_91,0.11611296
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17997286,0.22009279,0.23597015,0.22063214,0.19290139,0.03481398,0.13462733,0.024910545,238_92,0.11941033
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17610292,0.2151528,0.23140812,0.21841086,0.19104,0.036401123,0.1357146,0.025759544,238_93,0.11657255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.17656358,0.21151428,0.2256393,0.2118858,0.18706493,0.032311343,0.12201733,0.022608384,238_94,0.11989773
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18163978,0.21571805,0.22989666,0.2171642,0.19051144,0.03181811,0.11726031,0.022491114,238_95,0.12381729
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/arenal_roca_2018_0310_grande.shp,ARENAL ROCA,"139,90,0",1,5,4,6,ROCA4 [ORA,arenal_roca_2018_0310_grande,0.18241909,0.21763195,0.23337233,0.22241734,0.19473267,0.034900732,0.12254519,0.024826985,238_96,0.124828205
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.040852275,0.03757825,0.23877901,0.16419545,0.084387556,0.7280459,0.70781326,0.38874003,239_0,0.024054721
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.039329547,0.035685252,0.22432165,0.14307351,0.07405204,0.72550535,0.7016547,0.3723053,239_1,0.022878177
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.037331577,0.03243478,0.22202788,0.14062425,0.07008711,0.74507236,0.7121248,0.37694332,239_2,0.021456981
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04333506,0.04016826,0.22451283,0.15853709,0.086284235,0.69647807,0.6764204,0.36161068,239_3,0.024223827
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.03802566,0.0326871,0.23894127,0.13872613,0.070326835,0.75932485,0.72541374,0.40094593,239_4,0.02341975
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04019478,0.03517002,0.22653748,0.14957811,0.08013283,0.7312265,0.6986133,0.37685227,239_5,0.024102982
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04017956,0.033523366,0.23662813,0.14401226,0.075587995,0.751818,0.7096933,0.3955808,239_6,0.022026367
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.03849842,0.033972204,0.2293306,0.14459853,0.071774125,0.7419534,0.71251494,0.3839074,239_7,0.023424944
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.043972395,0.041861065,0.23052849,0.16095583,0.08820653,0.6926383,0.67961925,0.3663969,239_8,0.025539724
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.037920292,0.032600354,0.22474465,0.13861287,0.069300964,0.74664086,0.7112649,0.38056162,239_9,0.023859946
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.039339233,0.034038074,0.23172139,0.14483406,0.073150456,0.743843,0.7097385,0.38722992,239_10,0.024368562
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.041534796,0.034738977,0.23803872,0.14257534,0.077794656,0.7452946,0.7028703,0.39461493,239_11,0.027736917
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.039697412,0.035495803,0.23092395,0.14465962,0.076971516,0.73353475,0.7066203,0.3824826,239_12,0.025748055
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04058963,0.03649848,0.23238784,0.14289363,0.07234636,0.7285211,0.7026155,0.3821554,239_13,0.026623528
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.03958331,0.03523158,0.22251205,0.14885928,0.07850427,0.7266153,0.69794726,0.37073317,239_14,0.025057781
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.043879323,0.040349234,0.23390955,0.15671736,0.08868243,0.7057579,0.6840815,0.3749915,239_15,0.029350372
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.046990823,0.045883566,0.23686697,0.17491043,0.099613845,0.6754484,0.66891295,0.36598518,239_16,0.030977484
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04500681,0.048354227,0.23039198,0.16921437,0.09175528,0.6530591,0.67315173,0.3506362,239_17,0.028969886
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04498503,0.04286611,0.23739496,0.17057253,0.09230444,0.6940987,0.68138653,0.37396878,239_18,0.029587284
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.044561874,0.043556813,0.24335393,0.16965759,0.09555174,0.69637376,0.69045204,0.3808509,239_19,0.029220553
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.0446323,0.042517364,0.22737044,0.1571021,0.08902817,0.6849256,0.67182463,0.36015588,239_20,0.029898357
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.0397675,0.035985615,0.22930533,0.15299246,0.083706155,0.7287083,0.70441085,0.37891415,239_21,0.026124332
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.040857133,0.036659334,0.21504661,0.1468138,0.083696276,0.708713,0.6806836,0.3559649,240_0,0.024170676
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.045409106,0.044617236,0.21591662,0.16833705,0.09803324,0.65749377,0.65247124,0.33785355,240_1,0.032573447
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.042593163,0.038434785,0.2244337,0.15267079,0.08847497,0.70757407,0.6809822,0.36572278,240_2,0.028205605
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.0462768,0.040541656,0.25930035,0.15847374,0.088578016,0.72957987,0.6971187,0.41025358,240_3,0.029552082
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04592196,0.04381597,0.24621728,0.17202958,0.092880115,0.69785553,0.68561596,0.3842901,240_4,0.030479616
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04057387,0.03559177,0.22516538,0.14736079,0.0779116,0.72701216,0.69463396,0.37378606,240_5,0.02647314
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04001175,0.036269452,0.21463664,0.15499917,0.083190575,0.7108922,0.68574905,0.3563039,240_6,0.026727686
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.040355213,0.03806117,0.21449725,0.15438163,0.07960266,0.6985951,0.6833053,0.35167253,240_7,0.026944118
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.041024476,0.03921407,0.22762138,0.15329365,0.083358616,0.7060805,0.69458324,0.36854187,240_8,0.027931971
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04250828,0.038016625,0.23227754,0.16183391,0.08859659,0.71870184,0.6906079,0.37828586,240_9,0.028268429
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04213125,0.03865426,0.23263295,0.15390535,0.08144462,0.7150307,0.69332796,0.37724993,240_10,0.0270297
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.0432426,0.039685797,0.22209379,0.16517085,0.08722746,0.69679993,0.6740545,0.35917476,240_11,0.028682208
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.039728537,0.037733305,0.20204554,0.14270002,0.08050111,0.6852658,0.67135817,0.33316493,241_0,0.029157741
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04120132,0.040462766,0.19522099,0.1466918,0.0829061,0.6566351,0.65146,0.31553957,241_1,0.03067875
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04368399,0.044433728,0.1970506,0.16114707,0.087176755,0.63199496,0.63707757,0.30873924,241_2,0.0328238
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04432509,0.04277875,0.19968092,0.14971839,0.09741469,0.6471269,0.63668853,0.3169913,241_3,0.03327901
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.03908902,0.036807492,0.17618461,0.13501759,0.08702601,0.6543769,0.6368434,0.293223,242_0,0.02480951
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.03719406,0.038334537,0.18395011,0.13493259,0.07567285,0.65508604,0.6636216,0.30240622,242_1,0.026410779
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.044943728,0.04614519,0.18703812,0.14263675,0.09800638,0.6042153,0.61252373,0.28824905,242_2,0.030273313
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.04137634,0.044238362,0.18220653,0.13654946,0.08517324,0.6092792,0.6298791,0.28488362,242_3,0.028513987
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.047562268,0.04568507,0.19337675,0.15599751,0.104183465,0.617797,0.6051925,0.29975507,243_0,0.034734838
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/bosques_degradados_2018_22112018.shp,BOSQUE DEGRADADO,"255,255,255",1,5,5,0,PRIMARIOS_,bosques_degradados_2018_22112018,0.037899017,0.041442674,0.19802621,0.16202696,0.08979848,0.65387845,0.6787201,0.31762704,244_0,0.028528713
